# x_rel_mm	value	x_abs_mm	center_mm
3.03976	5.95088	9.28568	6.24592
3.06194	5.80659	9.30787	6.24592
3.08413	5.56996	9.33005	6.24592
3.10632	5.46297	9.35224	6.24592
3.12851	5.79607	9.37443	6.24592
3.1507	6.16142	9.39662	6.24592
3.17288	6.47224	9.41881	6.24592
3.19507	5.89683	9.44099	6.24592
3.21726	5.52087	9.46318	6.24592
3.23945	5.12258	9.48537	6.24592
3.26164	5.04386	9.50756	6.24592
3.28382	4.72807	9.52975	6.24592
3.30601	4.83574	9.55193	6.24592
3.3282	5.31451	9.57412	6.24592
3.35039	5.09737	9.59631	6.24592
3.37258	4.68206	9.6185	6.24592
3.39476	4.55818	9.64069	6.24592
3.41695	4.03649	9.66287	6.24592
3.43914	4.25854	9.68506	6.24592
3.46133	4.34524	9.70725	6.24592
3.48352	4.95242	9.72944	6.24592
3.5057	5.39824	9.75163	6.24592
3.52789	5.14012	9.77381	6.24592
3.55008	4.73498	9.796	6.24592
3.57227	4.60396	9.81819	6.24592
3.59446	4.49492	9.84038	6.24592
3.61664	4.71156	9.86257	6.24592
3.63883	4.47712	9.88475	6.24592
3.66102	3.40319	9.90694	6.24592
3.68321	3.105	9.92913	6.24592
3.7054	3.24814	9.95132	6.24592
3.72758	3.65966	9.97351	6.24592
3.74977	3.69761	9.99569	6.24592
3.77196	3.32186	10.0179	6.24592
3.79415	3.37467	10.0401	6.24592
3.81634	3.30628	10.0623	6.24592
3.83852	3.03318	10.0844	6.24592
3.86071	2.66659	10.1066	6.24592
3.8829	2.53188	10.1288	6.24592
3.90509	2.52315	10.151	6.24592
3.92728	2.27351	10.1732	6.24592
3.94946	1.74442	10.1954	6.24592
3.97165	1.26071	10.2176	6.24592
3.99384	0.735339	10.2398	6.24592
4.01603	0.470607	10.262	6.24592
4.03822	0.634991	10.2841	6.24592
4.0604	0	10.3063	6.24592
4.08259	0.0105483	10.3285	6.24592
4.10478	-0.00879138	10.3507	6.24592
4.12697	0.29485	10.3729	6.24592
4.14916	0.439099	10.3951	6.24592
4.17134	0.523232	10.4173	6.24592
4.19353	0.787045	10.4395	6.24592
4.21572	1.04353	10.4616	6.24592
4.23791	0.771384	10.4838	6.24592
4.2601	0.394939	10.506	6.24592
4.28228	0.628187	10.5282	6.24592
4.30447	0.884188	10.5504	6.24592
4.32666	0.88684	10.5726	6.24592
4.34885	1.19685	10.5948	6.24592
4.37104	1.13738	10.617	6.24592
4.39322	0.705399	10.6391	6.24592
4.41541	0.4124	10.6613	6.24592
4.4376	0.777404	10.6835	6.24592
4.45979	1.19702	10.7057	6.24592
4.48198	1.89619	10.7279	6.24592
4.50416	1.87648	10.7501	6.24592
4.52635	1.5995	10.7723	6.24592
4.54854	1.77438	10.7945	6.24592
4.57073	1.53597	10.8167	6.24592
4.59292	0.865104	10.8388	6.24592
4.6151	0.385881	10.861	6.24592
4.63729	-0.068183	10.8832	6.24592
4.65948	-0.986305	10.9054	6.24592
4.68167	-2.5654	10.9276	6.24592
4.70386	-2.79982	10.9498	6.24592
4.72604	-1.80266	10.972	6.24592
4.74823	-1.5578	10.9942	6.24592
4.77042	-1.20767	11.0163	6.24592
4.79261	-0.175312	11.0385	6.24592
4.8148	0	11.0607	6.24592
4.83698	0	11.0829	6.24592
4.85917	0.0481178	11.1051	6.24592
4.88136	-0.00443754	11.1273	6.24592
4.90355	0.084622	11.1495	6.24592
4.92574	0.0493208	11.1717	6.24592
4.94792	-0.197255	11.1938	6.24592
4.97011	0	11.216	6.24592
4.9923	0	11.2382	6.24592
5.01449	0	11.2604	6.24592
5.03668	0	11.2826	6.24592
5.05886	0	11.3048	6.24592
5.08105	0	11.327	6.24592
5.10324	0	11.3492	6.24592
5.12543	0	11.3714	6.24592
5.14762	0	11.3935	6.24592
5.1698	0	11.4157	6.24592
5.19199	0	11.4379	6.24592
5.21418	0	11.4601	6.24592
5.23637	0	11.4823	6.24592
5.25856	0	11.5045	6.24592
5.28074	0	11.5267	6.24592
5.30293	0	11.5489	6.24592
5.32512	0	11.571	6.24592
5.34731	0	11.5932	6.24592
5.3695	0	11.6154	6.24592
5.39168	0	11.6376	6.24592
5.41387	0	11.6598	6.24592
5.43606	0	11.682	6.24592
5.45825	0	11.7042	6.24592
5.48044	0	11.7264	6.24592
5.50262	0	11.7485	6.24592
5.52481	0	11.7707	6.24592
5.547	0	11.7929	6.24592
5.56919	0	11.8151	6.24592
5.59138	0	11.8373	6.24592
5.61356	0	11.8595	6.24592
5.63575	0	11.8817	6.24592
5.65794	0	11.9039	6.24592
5.68013	0	11.9261	6.24592
5.70232	0	11.9482	6.24592
5.7245	0	11.9704	6.24592
5.74669	0	11.9926	6.24592
5.76888	0	12.0148	6.24592
5.79107	0	12.037	6.24592
5.81326	0	12.0592	6.24592
5.83544	0	12.0814	6.24592
5.85763	-0.534239	12.1036	6.24592
5.87982	0	12.1257	6.24592
5.90201	0	12.1479	6.24592
